JobID,Title,ExperienceLevel,Skills,Responsibilities,Keywords,MinYears,MaxYears,CleanedSkills,PrimarySkills,SecondarySkills
UXE012,Lead UX Designer,Experienced,"['Figma', 'Axure', 'InVision', 'Design Thinking', 'Prototyping', 'WCAG Standards', 'Information Architecture']","['Oversee UX team for multiple projects', 'Drive design sprints and iterations', 'Perform analytics-driven usability testing', 'Design information architecture for enterprise systems', 'Manage cross-functional collaboration']","['Design Thinking', 'Accessibility', 'Usability Testing', 'Prototyping', 'Agile']",7,7,"['Information Architecture', 'InVision', 'WCAG Standards', 'Design Thinking', 'Prototyping', 'Axure', 'Figma']","['Information Architecture', 'InVision', 'WCAG Standards']","['Design Thinking', 'Prototyping', 'Axure', 'Figma']"
UXE013,Principal UX Designer,Experienced,"['Figma', 'Sketch', 'InVision', 'User Research', 'A/B Testing', 'Leadership', 'Interaction Design']","['Lead UX strategy across platforms', 'Deliver high-fidelity prototypes', 'Develop design systems', 'Evaluate usability via metrics', 'Mentor team members']","['Leadership', 'Design Systems', 'Figma', 'A/B Testing', 'Interaction Design']",8,10,"['Interaction Design', 'B Testing', 'InVision', 'Leadership', 'Sketch', 'A', 'User Research', 'Figma']","['Interaction Design', 'B Testing', 'InVision', 'Leadership']","['Sketch', 'A', 'User Research', 'Figma']"
UXE014,UX Architect,Experienced,"['Information Architecture', 'Figma', 'Design Systems', 'WCAG', 'Agile UX', 'Prototyping']","['Develop UX frameworks for scalable systems', 'Supervise UX research and testing', 'Establish accessibility standards', 'Collaborate with developers for design handoff', 'Ensure user-centered design consistency']","['Information Architecture', 'Accessibility', 'Design Systems', 'Agile', 'UX Research']",8,10,"['Information Architecture', 'WCAG', 'Prototyping', 'Design Systems', 'Agile UX', 'Figma']","['Information Architecture', 'WCAG', 'Prototyping']","['Design Systems', 'Agile UX', 'Figma']"
UXE015,UX Manager,Experienced,"['Team Leadership', 'Design Thinking', 'Journey Mapping', 'Figma', 'Accessibility', 'User Research']","['Manage a team of UX designers', 'Define project timelines', 'Implement advanced usability practices', 'Ensure business KPIs are met', 'Foster innovation in design practices']","['Leadership', 'Design Thinking', 'User-Centered Design', 'Accessibility', 'Usability Testing']",10,10,"['Accessibility', 'Team Leadership', 'Design Thinking', 'User Research', 'Journey Mapping', 'Figma']","['Accessibility', 'Team Leadership', 'Design Thinking']","['User Research', 'Journey Mapping', 'Figma']"
UXE016,Senior Interaction Designer,Experienced,"['Figma', 'Principle', 'After Effects', 'Micro-Interactions', 'Prototyping']","['Design advanced interactions and animations', 'Collaborate with developers on motion guidelines', 'Enhance engagement with micro-interactions', 'Perform iterative usability testing', 'Support cross-platform product design']","['Micro-Interactions', 'Interaction Design', 'Usability Testing', 'Prototyping', 'Figma']",6,8,"['Micro-Interactions', 'Prototyping', 'After Effects', 'Principle', 'Figma']","['Micro-Interactions', 'Prototyping']","['After Effects', 'Principle', 'Figma']"
UXE017,UX Strategist,Experienced,"['UX Research', 'Journey Mapping', 'Analytics', 'Figma', 'Design Systems']","['Develop strategies for improved user engagement', 'Leverage analytics to drive design', 'Create user journey documentation', 'Align UX goals with business KPIs', 'Lead A/B testing and optimization']","['UX Research', 'Journey Mapping', 'Design Systems', 'Analytics', 'A/B Testing']",7,9,"['Analytics', 'UX Research', 'Design Systems', 'Journey Mapping', 'Figma']","['Analytics', 'UX Research']","['Design Systems', 'Journey Mapping', 'Figma']"
UXE018,UX Consultant,Experienced,"['Figma', 'Sketch', 'Design Thinking', 'User Research', 'Agile UX']","['Consult with clients on UX best practices', 'Provide expertise in design workshops', 'Evaluate usability gaps', 'Propose user-centered design solutions', 'Support teams in agile transformations']","['Design Thinking', 'User Research', 'Agile', 'Usability Testing', 'Figma']",8,8,"['Sketch', 'Design Thinking', 'User Research', 'Agile UX', 'Figma']","['Sketch', 'Design Thinking']","['User Research', 'Agile UX', 'Figma']"
UXE019,Staff UX Designer,Experienced,"['Figma', 'InVision', 'Design Systems', 'User Research', 'A/B Testing']","['Create advanced prototypes', 'Implement and scale design systems', 'Conduct usability testing and analyze outcomes', 'Collaborate across product teams', 'Mentor mid-level designers']","['Design Systems', 'A/B Testing', 'Figma', 'User Research', 'Leadership']",6,9,"['B Testing', 'InVision', 'A', 'User Research', 'Design Systems', 'Figma']","['B Testing', 'InVision', 'A']","['User Research', 'Design Systems', 'Figma']"
UXE020,UX Design Lead,Experienced,"['Leadership', 'Figma', 'Design Systems', 'Interaction Design', 'Accessibility', 'Agile UX']","['Lead UX design direction', 'Oversee large-scale UX initiatives', 'Ensure accessibility compliance', 'Manage team performance', 'Deliver measurable design impact']","['Leadership', 'Accessibility', 'Design Systems', 'Figma', 'Agile UX']",9,12,"['Interaction Design', 'Accessibility', 'Leadership', 'Design Systems', 'Agile UX', 'Figma']","['Interaction Design', 'Accessibility', 'Leadership']","['Design Systems', 'Agile UX', 'Figma']"
VC-F-001,Vibe Coder,Junior,"['Python basics', 'JavaScript basics', 'HTML basics', 'CSS basics', 'React basics', 'AI coding assistant usage (ChatGPT, Copilot)', 'Prompt crafting basics', 'Code review basics', 'Debugging AI outputs', 'Communication', 'Teamwork', 'Adaptability', 'Critical thinking']","['Assist in AI-assisted coding projects', 'Learn prompt engineering techniques', 'Review AI-generated code for basic errors', 'Collaborate with team members', 'Document project work and AI interactions', 'Follow coding standards and best practices']","['AI-assisted coding', 'Python', 'JavaScript', 'React', 'Prompt Engineering', 'Debugging', 'Collaboration', 'HTML', 'CSS']",0,1,"['React', 'Adaptability', 'Critical thinking', 'Communication', 'Prompt crafting', 'Code review', 'AI coding assistant usage (ChatGPT, Copilot)', 'Python', 'Teamwork', 'Debugging AI outputs', 'HTML', 'JavaScript', 'CSS']","['React', 'Python', 'JavaScript', 'Adaptability', 'Critical thinking', 'Communication']","['Prompt crafting', 'Code review', 'AI coding assistant usage (ChatGPT, Copilot)', 'Teamwork', 'Debugging AI outputs', 'HTML', 'CSS']"
WEB-F-001,Web Developer,Fresher,"['HTML5', 'CSS3', 'JavaScript', 'React basics', 'Angular basics', 'Node.js basics', 'PHP basics', 'Git', 'GitHub basics', 'MySQL basics', 'MongoDB basics', 'RESTful APIs', 'AJAX', 'Responsive Design', 'UI/UX fundamentals']","['Assist in front-end development tasks', 'Write basic HTML, CSS, and JavaScript code', 'Develop small components using React or Angular', 'Support backend API integration', 'Participate in version control with Git/GitHub', 'Learn responsive design principles', 'Assist in testing and debugging']","['HTML5', 'CSS3', 'JavaScript', 'React', 'Angular', 'Node.js', 'PHP', 'Git', 'RESTful APIs']",0,1,"['React', 'AJAX', 'UX', 'MySQL', 'MongoDB', 'PHP', 'RESTful APIs', 'CSS3', 'Responsive Design', 'GitHub', 'HTML5', 'Angular', 'Git', 'Node.js', 'JavaScript', 'UI']","['React', 'MySQL', 'MongoDB', 'RESTful APIs', 'Angular', 'Node.js', 'JavaScript', 'AJAX']","['UX', 'PHP', 'CSS3', 'Responsive Design', 'GitHub', 'HTML5', 'Git', 'UI']"
